time,poa_diffuse,poa_global,poa_direct,temp_air,wind_speed
2023-07-30 18:05:00+00:00,0.0,0.0,0.0,18.74,1.72
2023-07-30 19:05:00+00:00,0.0,0.0,0.0,17.96,1.59
2023-07-30 20:05:00+00:00,0.0,0.0,0.0,17.3,1.38
2023-07-30 21:05:00+00:00,0.0,0.0,0.0,16.78,1.24
2023-07-30 22:05:00+00:00,0.0,0.0,0.0,16.34,1.17
2023-07-30 23:05:00+00:00,0.0,0.0,0.0,15.89,1.03
2023-07-31 00:05:00+00:00,0.0,0.0,0.0,15.38,0.69
2023-07-31 01:05:00+00:00,0.0,0.0,0.0,14.87,0.41
2023-07-31 02:05:00+00:00,0.0,0.0,0.0,14.75,0.48
2023-07-31 03:05:00+00:00,0.0,0.0,0.0,14.35,0.83
2023-07-31 04:05:00+00:00,26.25,26.25,0.0,14.03,0.69
2023-07-31 05:05:00+00:00,113.05,158.13,45.08,15.46,0.41
2023-07-31 06:05:00+00:00,123.59,330.98,207.39,18.23,0.41
2023-07-31 07:05:00+00:00,129.70000000000002,497.47,367.77,19.93,0.41
2023-07-31 08:05:00+00:00,154.29000000000002,616.6700000000001,462.38,22.21,0.97
2023-07-31 09:05:00+00:00,200.98,673.8199999999999,472.84,24.0,1.66
2023-07-31 10:05:00+00:00,147.03,690.98,543.95,25.08,2.34
2023-07-31 11:05:00+00:00,132.66,635.68,503.02,25.51,2.69
2023-07-31 12:05:00+00:00,136.15,513.13,376.98,26.32,3.03
2023-07-31 13:05:00+00:00,179.77,345.52,165.75,26.21,3.24
2023-07-31 14:05:00+00:00,129.93,177.39000000000001,47.46,25.82,3.1
2023-07-31 15:05:00+00:00,11.76,11.76,0.0,24.83,2.0
2023-07-31 16:05:00+00:00,0.0,0.0,0.0,23.3,1.45
2023-07-31 17:05:00+00:00,0.0,0.0,0.0,21.54,2.41
2023-07-31 18:05:00+00:00,0.0,0.0,0.0,19.67,2.34
2023-07-31 19:05:00+00:00,0.0,0.0,0.0,18.37,2.48
2023-07-31 20:05:00+00:00,0.0,0.0,0.0,17.44,2.0
2023-07-31 21:05:00+00:00,0.0,0.0,0.0,16.61,1.66
2023-07-31 22:05:00+00:00,0.0,0.0,0.0,15.91,1.38
2023-07-31 23:05:00+00:00,0.0,0.0,0.0,15.44,1.31
2023-08-01 00:05:00+00:00,0.0,0.0,0.0,14.96,1.24
2023-08-01 01:05:00+00:00,0.0,0.0,0.0,14.47,1.17
2023-08-01 02:05:00+00:00,0.0,0.0,0.0,14.32,1.1
2023-08-01 03:05:00+00:00,0.0,0.0,0.0,14.04,1.03
2023-08-01 04:05:00+00:00,4.53,4.53,0.0,13.8,0.9
2023-08-01 05:05:00+00:00,85.14,85.14,0.0,14.69,0.76
2023-08-01 06:05:00+00:00,164.55,165.13000000000002,0.58,17.06,0.76
2023-08-01 07:05:00+00:00,235.49,236.78,1.29,18.92,1.17
2023-08-01 08:05:00+00:00,299.77000000000004,302.47,2.7,21.01,1.66
2023-08-01 09:05:00+00:00,378.73999999999995,393.17999999999995,14.44,21.74,1.86
2023-08-01 10:05:00+00:00,429.24,563.47,134.23,22.42,2.14
2023-08-01 11:05:00+00:00,405.25,496.63,91.38,22.55,2.69
2023-08-01 12:05:00+00:00,210.0,210.0,0.0,22.91,2.97
2023-08-01 13:05:00+00:00,244.72,264.7,19.98,23.16,3.03
2023-08-01 14:05:00+00:00,73.78999999999999,73.78999999999999,0.0,22.62,3.38
2023-08-01 15:05:00+00:00,23.53,23.53,0.0,21.7,3.45
2023-08-01 16:05:00+00:00,0.0,0.0,0.0,20.42,3.03
2023-08-01 17:05:00+00:00,0.0,0.0,0.0,19.85,2.55
2023-08-01 18:05:00+00:00,0.0,0.0,0.0,19.35,2.48
2023-08-01 19:05:00+00:00,0.0,0.0,0.0,17.6,3.45
2023-08-01 20:05:00+00:00,0.0,0.0,0.0,16.65,3.59
2023-08-01 21:05:00+00:00,0.0,0.0,0.0,15.74,3.38
2023-08-01 22:05:00+00:00,0.0,0.0,0.0,15.43,2.62
2023-08-01 23:05:00+00:00,0.0,0.0,0.0,15.06,1.93
2023-08-02 00:05:00+00:00,0.0,0.0,0.0,14.78,1.59
2023-08-02 01:05:00+00:00,0.0,0.0,0.0,14.58,1.38
2023-08-02 02:05:00+00:00,0.0,0.0,0.0,14.43,1.24
2023-08-02 03:05:00+00:00,0.0,0.0,0.0,14.21,1.24
2023-08-02 04:05:00+00:00,4.53,4.53,0.0,14.12,1.24
2023-08-02 05:05:00+00:00,27.43,27.43,0.0,14.37,1.59
2023-08-02 06:05:00+00:00,110.67999999999999,110.67999999999999,0.0,14.97,1.93
2023-08-02 07:05:00+00:00,167.44,167.44,0.0,16.57,2.48
2023-08-02 08:05:00+00:00,165.54,165.54,0.0,17.94,2.69
2023-08-02 09:05:00+00:00,180.68,180.68,0.0,19.17,2.83
2023-08-02 10:05:00+00:00,302.67,304.05,1.38,19.92,2.62
2023-08-02 11:05:00+00:00,196.76999999999998,196.76999999999998,0.0,20.46,2.48
2023-08-02 12:05:00+00:00,245.89999999999998,247.2,1.3,20.63,2.34
2023-08-02 13:05:00+00:00,56.75,56.75,0.0,20.58,2.41
2023-08-02 14:05:00+00:00,35.01,35.01,0.0,20.52,2.62
2023-08-02 15:05:00+00:00,28.96,28.96,0.0,19.96,2.76
2023-08-02 16:05:00+00:00,0.0,0.0,0.0,19.12,2.62
2023-08-02 17:05:00+00:00,0.0,0.0,0.0,18.45,2.9
2023-08-02 18:05:00+00:00,0.0,0.0,0.0,17.84,2.97
2023-08-02 19:05:00+00:00,0.0,0.0,0.0,17.13,2.55
2023-08-02 20:05:00+00:00,0.0,0.0,0.0,16.78,2.9
2023-08-02 21:05:00+00:00,0.0,0.0,0.0,16.4,3.1
2023-08-02 22:05:00+00:00,0.0,0.0,0.0,16.01,2.76
2023-08-02 23:05:00+00:00,0.0,0.0,0.0,15.72,2.55
2023-08-03 00:05:00+00:00,0.0,0.0,0.0,15.56,1.86
2023-08-03 01:05:00+00:00,0.0,0.0,0.0,15.39,1.72
2023-08-03 02:05:00+00:00,0.0,0.0,0.0,15.28,1.66
2023-08-03 03:05:00+00:00,0.0,0.0,0.0,15.16,1.45
2023-08-03 04:05:00+00:00,21.72,21.72,0.0,14.92,1.24
2023-08-03 05:05:00+00:00,42.57,42.57,0.0,15.04,1.31
2023-08-03 06:05:00+00:00,121.08,121.08,0.0,15.59,1.52
2023-08-03 07:05:00+00:00,194.87,194.87,0.0,16.78,1.45
2023-08-03 08:05:00+00:00,337.31,346.83,9.52,17.66,1.59
2023-08-03 09:05:00+00:00,184.46,184.46,0.0,18.7,1.79
2023-08-03 10:05:00+00:00,103.11,103.11,0.0,19.6,2.28
2023-08-03 11:05:00+00:00,88.92,88.92,0.0,19.92,2.55
2023-08-03 12:05:00+00:00,257.19,259.81,2.62,19.26,2.48
2023-08-03 13:05:00+00:00,228.98,238.51,9.53,18.7,2.14
2023-08-03 14:05:00+00:00,32.17,32.17,0.0,18.5,2.0
2023-08-03 15:05:00+00:00,38.92,38.92,0.0,18.1,1.59
2023-08-03 16:05:00+00:00,0.0,0.0,0.0,17.73,1.45
2023-08-03 17:05:00+00:00,0.0,0.0,0.0,17.4,1.66
2023-08-03 18:05:00+00:00,0.0,0.0,0.0,17.02,2.9
2023-08-03 19:05:00+00:00,0.0,0.0,0.0,16.27,2.76
2023-08-03 20:05:00+00:00,0.0,0.0,0.0,15.78,2.76
2023-08-03 21:05:00+00:00,0.0,0.0,0.0,15.24,2.07
2023-08-03 22:05:00+00:00,0.0,0.0,0.0,14.69,1.52
2023-08-03 23:05:00+00:00,0.0,0.0,0.0,14.32,1.24
2023-08-04 00:05:00+00:00,0.0,0.0,0.0,14.26,1.1
2023-08-04 01:05:00+00:00,0.0,0.0,0.0,14.34,1.17
2023-08-04 02:05:00+00:00,0.0,0.0,0.0,14.32,1.03
2023-08-04 03:05:00+00:00,0.0,0.0,0.0,14.28,0.97
2023-08-04 04:05:00+00:00,16.29,16.29,0.0,14.24,0.83
2023-08-04 05:05:00+00:00,45.4,45.4,0.0,14.56,0.83
2023-08-04 06:05:00+00:00,99.33,99.33,0.0,15.8,0.9
2023-08-04 07:05:00+00:00,131.49,131.49,0.0,16.42,1.52
2023-08-04 08:05:00+00:00,119.2,119.2,0.0,18.17,1.66
2023-08-04 09:05:00+00:00,262.03999999999996,262.03999999999996,0.0,18.93,2.14
2023-08-04 10:05:00+00:00,335.7,339.88,4.18,19.07,2.55
2023-08-04 11:05:00+00:00,180.68,180.68,0.0,19.68,2.76
2023-08-04 12:05:00+00:00,219.47000000000003,219.47000000000003,0.0,19.98,2.9
2023-08-04 13:05:00+00:00,95.53999999999999,95.53999999999999,0.0,20.21,3.17
2023-08-04 14:05:00+00:00,87.98,87.98,0.0,20.01,3.03
2023-08-04 15:05:00+00:00,44.349999999999994,44.349999999999994,0.0,19.65,2.69
2023-08-04 16:05:00+00:00,0.0,0.0,0.0,18.74,2.0
2023-08-04 17:05:00+00:00,0.0,0.0,0.0,17.78,1.72
2023-08-04 18:05:00+00:00,0.0,0.0,0.0,16.82,1.86
2023-08-04 19:05:00+00:00,0.0,0.0,0.0,16.23,1.86
2023-08-04 20:05:00+00:00,0.0,0.0,0.0,15.61,2.07
2023-08-04 21:05:00+00:00,0.0,0.0,0.0,15.03,2.07
2023-08-04 22:05:00+00:00,0.0,0.0,0.0,14.16,1.79
2023-08-04 23:05:00+00:00,0.0,0.0,0.0,13.52,1.59
2023-08-05 00:05:00+00:00,0.0,0.0,0.0,13.02,1.45
2023-08-05 01:05:00+00:00,0.0,0.0,0.0,12.49,1.45
2023-08-05 02:05:00+00:00,0.0,0.0,0.0,12.22,1.38
2023-08-05 03:05:00+00:00,0.0,0.0,0.0,11.85,1.38
2023-08-05 04:05:00+00:00,14.48,14.48,0.0,11.79,1.38
2023-08-05 05:05:00+00:00,58.65,58.65,0.0,13.6,1.31
2023-08-05 06:05:00+00:00,106.89,106.89,0.0,16.08,1.86
2023-08-05 07:05:00+00:00,196.76999999999998,196.76999999999998,0.0,17.39,2.62
2023-08-05 08:05:00+00:00,330.83,337.69,6.86,19.04,2.41
2023-08-05 09:05:00+00:00,258.25,258.25,0.0,19.48,2.41
2023-08-05 10:05:00+00:00,195.81,195.81,0.0,20.14,2.55
2023-08-05 11:05:00+00:00,194.87,194.87,0.0,20.59,2.62
2023-08-05 12:05:00+00:00,225.14,225.14,0.0,20.7,2.69
2023-08-05 13:05:00+00:00,254.31,283.89,29.58,20.72,2.76
2023-08-05 14:05:00+00:00,151.38000000000002,171.56000000000003,20.18,20.42,2.76
2023-08-05 15:05:00+00:00,24.43,24.43,0.0,19.89,2.48
2023-08-05 16:05:00+00:00,0.0,0.0,0.0,18.8,2.14
2023-08-05 17:05:00+00:00,0.0,0.0,0.0,17.83,2.21
2023-08-05 18:05:00+00:00,0.0,0.0,0.0,16.83,2.07
2023-08-05 19:05:00+00:00,0.0,0.0,0.0,16.45,2.07
2023-08-05 20:05:00+00:00,0.0,0.0,0.0,15.86,2.14
2023-08-05 21:05:00+00:00,0.0,0.0,0.0,15.15,1.86
2023-08-05 22:05:00+00:00,0.0,0.0,0.0,14.83,1.66
2023-08-05 23:05:00+00:00,0.0,0.0,0.0,14.57,1.52
2023-08-06 00:05:00+00:00,0.0,0.0,0.0,14.35,1.52
2023-08-06 01:05:00+00:00,0.0,0.0,0.0,14.38,1.72
2023-08-06 02:05:00+00:00,0.0,0.0,0.0,14.45,1.45
2023-08-06 03:05:00+00:00,0.0,0.0,0.0,14.43,1.86
2023-08-06 04:05:00+00:00,8.139999999999999,8.139999999999999,0.0,14.29,1.59
2023-08-06 05:05:00+00:00,29.330000000000002,29.330000000000002,0.0,14.69,1.86
2023-08-06 06:05:00+00:00,104.05,104.05,0.0,16.09,2.28
2023-08-06 07:05:00+00:00,259.05,262.35,3.3,16.44,2.83
2023-08-06 08:05:00+00:00,407.42999999999995,488.02,80.59,17.73,2.9
2023-08-06 09:05:00+00:00,333.58000000000004,658.7,325.12,19.01,2.76
2023-08-06 10:05:00+00:00,384.54,398.56,14.02,20.4,2.9
2023-08-06 11:05:00+00:00,122.03,122.03,0.0,20.76,2.9
2023-08-06 12:05:00+00:00,93.66,93.66,0.0,21.04,2.83
2023-08-06 13:05:00+00:00,202.82,354.75,151.93,20.98,2.9
2023-08-06 14:05:00+00:00,128.15,130.94,2.79,20.61,3.03
2023-08-06 15:05:00+00:00,15.39,15.39,0.0,20.02,2.62
2023-08-06 16:05:00+00:00,0.0,0.0,0.0,19.12,2.55
2023-08-06 17:05:00+00:00,0.0,0.0,0.0,18.48,2.69
2023-08-06 18:05:00+00:00,0.0,0.0,0.0,17.57,2.97
2023-08-06 19:05:00+00:00,0.0,0.0,0.0,16.51,2.62
2023-08-06 20:05:00+00:00,0.0,0.0,0.0,15.64,2.69
2023-08-06 21:05:00+00:00,0.0,0.0,0.0,15.2,2.62
2023-08-06 22:05:00+00:00,0.0,0.0,0.0,14.78,2.07
2023-08-06 23:05:00+00:00,0.0,0.0,0.0,14.56,1.79
2023-08-07 00:05:00+00:00,0.0,0.0,0.0,14.24,1.59
2023-08-07 01:05:00+00:00,0.0,0.0,0.0,14.09,1.45
2023-08-07 02:05:00+00:00,0.0,0.0,0.0,13.91,1.38
2023-08-07 03:05:00+00:00,0.0,0.0,0.0,13.66,1.38
2023-08-07 04:05:00+00:00,5.43,5.43,0.0,13.45,1.31
2023-08-07 05:05:00+00:00,51.08,51.08,0.0,14.15,1.45
2023-08-07 06:05:00+00:00,248.01000000000002,301.16,53.15,15.21,1.38
2023-08-07 07:05:00+00:00,185.39999999999998,513.4,328.0,17.28,2.0
2023-08-07 08:05:00+00:00,409.22,494.3,85.08,18.89,2.14
2023-08-07 09:05:00+00:00,444.79,529.9,85.11,20.03,1.86
2023-08-07 10:05:00+00:00,424.3,460.90000000000003,36.6,20.77,1.59
2023-08-07 11:05:00+00:00,413.08,517.09,104.01,21.37,1.59
2023-08-07 12:05:00+00:00,294.37,493.28999999999996,198.92,21.54,1.72
2023-08-07 13:05:00+00:00,253.88,280.19,26.31,21.57,1.93
2023-08-07 14:05:00+00:00,102.46000000000001,187.79000000000002,85.33,21.5,2.07
2023-08-07 15:05:00+00:00,44.349999999999994,44.349999999999994,0.0,21.07,2.0
2023-08-07 16:05:00+00:00,0.0,0.0,0.0,19.71,1.79
2023-08-07 17:05:00+00:00,0.0,0.0,0.0,18.84,2.0
2023-08-07 18:05:00+00:00,0.0,0.0,0.0,17.88,2.14
2023-08-07 19:05:00+00:00,0.0,0.0,0.0,17.18,2.14
2023-08-07 20:05:00+00:00,0.0,0.0,0.0,16.12,2.14
2023-08-07 21:05:00+00:00,0.0,0.0,0.0,15.36,1.86
2023-08-07 22:05:00+00:00,0.0,0.0,0.0,14.66,1.38
2023-08-07 23:05:00+00:00,0.0,0.0,0.0,14.35,1.31
2023-08-08 00:05:00+00:00,0.0,0.0,0.0,13.8,1.31
2023-08-08 01:05:00+00:00,0.0,0.0,0.0,13.56,1.17
2023-08-08 02:05:00+00:00,0.0,0.0,0.0,13.08,0.97
2023-08-08 03:05:00+00:00,0.0,0.0,0.0,12.64,0.9
2023-08-08 04:05:00+00:00,10.86,10.86,0.0,12.48,0.83
2023-08-08 05:05:00+00:00,83.36,169.04000000000002,85.68,14.08,0.83
2023-08-08 06:05:00+00:00,248.05,293.7,45.65,15.94,0.83
2023-08-08 07:05:00+00:00,271.26,276.59999999999997,5.34,18.22,1.03
2023-08-08 08:05:00+00:00,407.22999999999996,498.23999999999995,91.01,20.37,1.66
2023-08-08 09:05:00+00:00,427.78,472.96999999999997,45.19,21.46,1.66
2023-08-08 10:05:00+00:00,312.14,313.55,1.41,22.24,1.59
2023-08-08 11:05:00+00:00,402.82,450.15999999999997,47.34,22.68,1.45
2023-08-08 12:05:00+00:00,335.03,459.13,124.1,22.64,1.38
2023-08-08 13:05:00+00:00,233.21,344.73,111.52,22.31,1.52
2023-08-08 14:05:00+00:00,150.74,167.47,16.73,21.86,1.93
2023-08-08 15:05:00+00:00,38.92,38.92,0.0,21.19,2.14
2023-08-08 16:05:00+00:00,0.0,0.0,0.0,19.9,2.07
2023-08-08 17:05:00+00:00,0.0,0.0,0.0,18.99,2.21
2023-08-08 18:05:00+00:00,0.0,0.0,0.0,18.1,2.34
2023-08-08 19:05:00+00:00,0.0,0.0,0.0,17.45,1.86
2023-08-08 20:05:00+00:00,0.0,0.0,0.0,16.46,1.52
2023-08-08 21:05:00+00:00,0.0,0.0,0.0,15.61,1.45
2023-08-08 22:05:00+00:00,0.0,0.0,0.0,14.85,1.52
2023-08-08 23:05:00+00:00,0.0,0.0,0.0,14.4,1.59
2023-08-09 00:05:00+00:00,0.0,0.0,0.0,14.03,1.38
2023-08-09 01:05:00+00:00,0.0,0.0,0.0,13.69,1.38
2023-08-09 02:05:00+00:00,0.0,0.0,0.0,13.53,1.24
2023-08-09 03:05:00+00:00,0.0,0.0,0.0,13.35,1.17
2023-08-09 04:05:00+00:00,5.43,5.43,0.0,13.3,1.1
2023-08-09 05:05:00+00:00,24.6,24.6,0.0,14.46,1.24
2023-08-09 06:05:00+00:00,85.14,85.14,0.0,16.32,1.17
2023-08-09 07:05:00+00:00,125.81,125.81,0.0,18.4,1.45
2023-08-09 08:05:00+00:00,312.05,316.24,4.19,19.21,1.52
2023-08-09 09:05:00+00:00,165.54,165.54,0.0,19.39,1.52
2023-08-09 10:05:00+00:00,274.34,274.34,0.0,20.29,1.52
2023-08-09 11:05:00+00:00,402.72,537.6600000000001,134.94,20.8,1.52
2023-08-09 12:05:00+00:00,248.75,250.1,1.35,21.1,1.93
2023-08-09 13:05:00+00:00,74.73,74.73,0.0,21.29,2.14
2023-08-09 14:05:00+00:00,118.02999999999999,119.47999999999999,1.45,20.85,2.62
2023-08-09 15:05:00+00:00,42.54,42.54,0.0,20.19,2.76
2023-08-09 16:05:00+00:00,0.0,0.0,0.0,19.25,2.48
2023-08-09 17:05:00+00:00,0.0,0.0,0.0,18.52,2.69
2023-08-09 18:05:00+00:00,0.0,0.0,0.0,17.79,2.48
2023-08-09 19:05:00+00:00,0.0,0.0,0.0,16.97,1.93
2023-08-09 20:05:00+00:00,0.0,0.0,0.0,16.51,1.86
2023-08-09 21:05:00+00:00,0.0,0.0,0.0,16.19,2.07
2023-08-09 22:05:00+00:00,0.0,0.0,0.0,15.85,2.34
2023-08-09 23:05:00+00:00,0.0,0.0,0.0,15.51,2.0
2023-08-10 00:05:00+00:00,0.0,0.0,0.0,15.25,1.79
2023-08-10 01:05:00+00:00,0.0,0.0,0.0,14.85,1.59
2023-08-10 02:05:00+00:00,0.0,0.0,0.0,14.49,1.45
2023-08-10 03:05:00+00:00,0.0,0.0,0.0,14.21,1.38
2023-08-10 04:05:00+00:00,5.43,5.43,0.0,14.18,1.52
2023-08-10 05:05:00+00:00,25.54,25.54,0.0,14.53,1.66
2023-08-10 06:05:00+00:00,67.16,67.16,0.0,15.51,1.79
2023-08-10 07:05:00+00:00,119.2,119.2,0.0,16.68,1.79
2023-08-10 08:05:00+00:00,224.20000000000002,224.20000000000002,0.0,17.69,1.52
2023-08-10 09:05:00+00:00,419.83000000000004,453.99,34.16,18.54,1.45
2023-08-10 10:05:00+00:00,411.59000000000003,438.65000000000003,27.06,18.88,1.52
2023-08-10 11:05:00+00:00,335.59,343.31,7.72,19.65,1.79
2023-08-10 12:05:00+00:00,314.73,481.41,166.68,20.16,2.0
2023-08-10 13:05:00+00:00,134.11,374.64,240.53,21.19,2.14
2023-08-10 14:05:00+00:00,105.67,190.64,84.97,21.05,2.48
2023-08-10 15:05:00+00:00,37.11,37.11,0.0,20.31,2.55
2023-08-10 16:05:00+00:00,0.0,0.0,0.0,19.48,1.86
2023-08-10 17:05:00+00:00,0.0,0.0,0.0,18.9,1.45
2023-08-10 18:05:00+00:00,0.0,0.0,0.0,18.45,1.38
2023-08-10 19:05:00+00:00,0.0,0.0,0.0,17.74,1.79
2023-08-10 20:05:00+00:00,0.0,0.0,0.0,17.22,2.28
2023-08-10 21:05:00+00:00,0.0,0.0,0.0,16.66,2.48
2023-08-10 22:05:00+00:00,0.0,0.0,0.0,15.83,2.07
2023-08-10 23:05:00+00:00,0.0,0.0,0.0,14.9,1.86
2023-08-11 00:05:00+00:00,0.0,0.0,0.0,14.35,1.72
2023-08-11 01:05:00+00:00,0.0,0.0,0.0,13.77,1.52
2023-08-11 02:05:00+00:00,0.0,0.0,0.0,13.44,1.52
2023-08-11 03:05:00+00:00,0.0,0.0,0.0,13.03,1.38
2023-08-11 04:05:00+00:00,15.39,15.39,0.0,12.89,1.31
2023-08-11 05:05:00+00:00,107.7,108.66,0.96,13.87,1.66
2023-08-11 06:05:00+00:00,176.83,178.08,1.25,15.64,1.66
2023-08-11 07:05:00+00:00,210.0,210.0,0.0,18.53,1.03
2023-08-11 08:05:00+00:00,410.64,500.03,89.39,20.26,0.9
2023-08-11 09:05:00+00:00,442.83,571.45,128.62,21.5,1.03
2023-08-11 10:05:00+00:00,440.73,499.35,58.62,22.1,1.38
2023-08-11 11:05:00+00:00,413.82,518.87,105.05,22.56,1.66
2023-08-11 12:05:00+00:00,328.14,474.54999999999995,146.41,22.49,2.0
2023-08-11 13:05:00+00:00,219.53,356.05,136.52,21.69,2.48
2023-08-11 14:05:00+00:00,129.64000000000001,190.88000000000002,61.24,21.72,2.97
2023-08-11 15:05:00+00:00,37.11,37.11,0.0,20.66,3.1
2023-08-11 16:05:00+00:00,0.0,0.0,0.0,19.7,2.41
2023-08-11 17:05:00+00:00,0.0,0.0,0.0,19.04,2.55
2023-08-11 18:05:00+00:00,0.0,0.0,0.0,18.33,2.21
2023-08-11 19:05:00+00:00,0.0,0.0,0.0,18.31,1.93
2023-08-11 20:05:00+00:00,0.0,0.0,0.0,17.68,2.14
2023-08-11 21:05:00+00:00,0.0,0.0,0.0,17.06,1.93
2023-08-11 22:05:00+00:00,0.0,0.0,0.0,16.28,1.79
2023-08-11 23:05:00+00:00,0.0,0.0,0.0,15.45,1.86
2023-08-12 00:05:00+00:00,0.0,0.0,0.0,14.73,1.59
2023-08-12 01:05:00+00:00,0.0,0.0,0.0,14.08,1.52
2023-08-12 02:05:00+00:00,0.0,0.0,0.0,13.72,1.66
2023-08-12 03:05:00+00:00,0.0,0.0,0.0,13.26,1.45
2023-08-12 04:05:00+00:00,5.43,5.43,0.0,13.03,1.52
2023-08-12 05:05:00+00:00,52.97,52.97,0.0,14.16,2.0
2023-08-12 06:05:00+00:00,138.12,138.12,0.0,16.02,2.07
2023-08-12 07:05:00+00:00,284.48,291.3,6.82,17.55,2.28
2023-08-12 08:05:00+00:00,394.1,430.86,36.76,19.01,2.34
2023-08-12 09:05:00+00:00,448.16999999999996,538.56,90.39,19.94,2.41
2023-08-12 10:05:00+00:00,450.07,540.5,90.43,20.46,2.28
2023-08-12 11:05:00+00:00,188.51999999999998,662.92,474.4,21.17,2.21
2023-08-12 12:05:00+00:00,223.68,530.3,306.62,21.35,2.69
2023-08-12 13:05:00+00:00,146.5,379.64,233.14,21.49,2.97
2023-08-12 14:05:00+00:00,123.44,193.07999999999998,69.64,21.4,3.31
2023-08-12 15:05:00+00:00,38.010000000000005,38.010000000000005,0.0,20.67,3.52
2023-08-12 16:05:00+00:00,0.0,0.0,0.0,19.47,2.97
2023-08-12 17:05:00+00:00,0.0,0.0,0.0,18.57,2.83
2023-08-12 18:05:00+00:00,0.0,0.0,0.0,17.99,2.97
2023-08-12 19:05:00+00:00,0.0,0.0,0.0,17.09,2.76
2023-08-12 20:05:00+00:00,0.0,0.0,0.0,16.3,2.69
2023-08-12 21:05:00+00:00,0.0,0.0,0.0,15.5,2.41
2023-08-12 22:05:00+00:00,0.0,0.0,0.0,14.88,2.0
2023-08-12 23:05:00+00:00,0.0,0.0,0.0,14.34,1.72
2023-08-13 00:05:00+00:00,0.0,0.0,0.0,13.85,1.45
2023-08-13 01:05:00+00:00,0.0,0.0,0.0,13.62,1.38
2023-08-13 02:05:00+00:00,0.0,0.0,0.0,13.13,1.31
2023-08-13 03:05:00+00:00,0.0,0.0,0.0,12.76,1.38
2023-08-13 04:05:00+00:00,16.29,16.29,0.0,12.51,1.31
2023-08-13 05:05:00+00:00,33.11,33.11,0.0,14.09,1.86
2023-08-13 06:05:00+00:00,77.57,77.57,0.0,16.22,2.34
2023-08-13 07:05:00+00:00,320.71999999999997,341.28999999999996,20.57,17.75,2.76
2023-08-13 08:05:00+00:00,399.86,557.5,157.64,19.45,2.62
2023-08-13 09:05:00+00:00,213.35,726.2,512.85,20.49,2.55
2023-08-13 10:05:00+00:00,155.95,744.6700000000001,588.72,22.12,2.55
2023-08-13 11:05:00+00:00,230.82,658.9,428.08,22.42,2.97
2023-08-13 12:05:00+00:00,208.89000000000001,541.14,332.25,22.35,3.31
2023-08-13 13:05:00+00:00,126.67999999999999,388.25,261.57,22.74,3.24
2023-08-13 14:05:00+00:00,130.84,194.77,63.93,22.23,3.66
2023-08-13 15:05:00+00:00,39.82,39.82,0.0,21.4,3.72
2023-08-13 16:05:00+00:00,0.0,0.0,0.0,19.79,3.03
2023-08-13 17:05:00+00:00,0.0,0.0,0.0,18.55,2.69
2023-08-13 18:05:00+00:00,0.0,0.0,0.0,17.59,2.62
2023-08-13 19:05:00+00:00,0.0,0.0,0.0,17.42,2.83
2023-08-13 20:05:00+00:00,0.0,0.0,0.0,16.43,2.76
2023-08-13 21:05:00+00:00,0.0,0.0,0.0,15.74,2.28
2023-08-13 22:05:00+00:00,0.0,0.0,0.0,15.12,1.66
2023-08-13 23:05:00+00:00,0.0,0.0,0.0,14.54,1.52
2023-08-14 00:05:00+00:00,0.0,0.0,0.0,13.97,1.52
2023-08-14 01:05:00+00:00,0.0,0.0,0.0,13.56,1.52
2023-08-14 02:05:00+00:00,0.0,0.0,0.0,13.07,1.45
2023-08-14 03:05:00+00:00,0.0,0.0,0.0,12.63,1.45
2023-08-14 04:05:00+00:00,19.91,19.91,0.0,12.43,1.38
2023-08-14 05:05:00+00:00,106.77000000000001,107.78000000000002,1.01,14.42,1.38
2023-08-14 06:05:00+00:00,230.98000000000002,242.47000000000003,11.49,17.09,2.21
2023-08-14 07:05:00+00:00,332.12,467.96000000000004,135.84,18.87,2.97
2023-08-14 08:05:00+00:00,249.78,649.94,400.16,21.02,3.17
2023-08-14 09:05:00+00:00,182.07999999999998,738.96,556.88,22.43,3.03
2023-08-14 10:05:00+00:00,312.52,698.8599999999999,386.34,23.55,3.03
2023-08-14 11:05:00+00:00,237.71,659.78,422.07,23.68,3.03
2023-08-14 12:05:00+00:00,249.82,531.23,281.41,23.63,3.03
2023-08-14 13:05:00+00:00,122.57000000000001,391.12,268.55,23.38,3.1
2023-08-14 14:05:00+00:00,128.87,196.77,67.9,23.09,3.52
2023-08-14 15:05:00+00:00,38.010000000000005,38.010000000000005,0.0,21.9,3.59
2023-08-14 16:05:00+00:00,0.0,0.0,0.0,20.07,3.1
2023-08-14 17:05:00+00:00,0.0,0.0,0.0,18.77,2.62
2023-08-14 18:05:00+00:00,0.0,0.0,0.0,17.66,2.14
2023-08-14 19:05:00+00:00,0.0,0.0,0.0,17.35,2.55
2023-08-14 20:05:00+00:00,0.0,0.0,0.0,16.57,2.41
2023-08-14 21:05:00+00:00,0.0,0.0,0.0,15.88,2.34
2023-08-14 22:05:00+00:00,0.0,0.0,0.0,15.45,1.93
2023-08-14 23:05:00+00:00,0.0,0.0,0.0,14.99,1.59
2023-08-15 00:05:00+00:00,0.0,0.0,0.0,14.95,1.38
2023-08-15 01:05:00+00:00,0.0,0.0,0.0,14.97,1.38
