time(UTC),poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,cell_temp
2014-06-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14.38
2014-06-02 04:00:00+00:00,46.94014058318575,0.0,46.94014058318575,45.71762239271875,1.2225181904669968,15.74280275211976
2014-06-02 05:00:00+00:00,161.21807047183614,54.495638607500695,106.72243186433546,101.69838450625191,5.024047358083548,21.638847046964234
2014-06-02 06:00:00+00:00,329.7454521991756,216.98703562384637,112.75841657532925,103.56440991003636,9.194006665292894,29.325444180271802
2014-06-02 07:00:00+00:00,486.89830469415654,358.795332685055,128.10297200910156,115.6935750346352,12.409396974466365,35.92608416484546
2014-06-02 08:00:00+00:00,608.0129347192351,492.2256613142055,115.78727340502951,100.7653718043597,15.02190160066981,41.46461835729613
2014-06-02 09:00:00+00:00,660.1641331730966,513.8338335019113,146.3302996711853,130.62177826491072,15.708521406274562,44.47091640025378
2014-06-02 10:00:00+00:00,649.6201372053293,448.09617617337733,201.523961031952,186.60254037844388,14.92142065350814,44.45978228840113
2014-06-02 11:00:00+00:00,570.4540219348044,280.07382709456436,290.38019484023994,278.0377851638814,12.342409676358583,42.093310275782606
2014-06-02 12:00:00+00:00,432.9593911741213,123.72047146365351,309.2389197104678,300.43009000929464,8.808829701173154,38.372184023182726
2014-06-02 13:00:00+00:00,154.41162850752866,0.5338384030970726,153.8777901044316,151.14805770653953,2.7297323978920613,29.503402564967335
2014-06-02 14:00:00+00:00,52.236773953054055,0.0,52.236773953054055,51.31569860407207,0.9210753489819838,26.108793811919043
2014-06-02 15:00:00+00:00,24.72724133595217,0.0,24.72724133595217,24.258330249197705,0.4689110867544645,24.32421540593305
2014-06-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,22.35
2014-06-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21.22
2014-06-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.37
2014-06-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19.54
2014-06-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.56
2014-06-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.79
2014-06-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.12
2014-06-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.79
2014-06-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.66
2014-06-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.39
2014-06-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.11
2014-06-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.8
2014-06-03 04:00:00+00:00,20.89470958122162,0.0,20.89470958122162,20.526279441628827,0.3684301395927936,16.3166968599235
2014-06-03 05:00:00+00:00,130.59962443068727,2.248113767884496,128.35151066280278,125.95671475544962,2.394795907353158,20.701435613606296
